cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
      1471, 7.000000216E-03,-3.987490665E-03,-5.857387558E-03,-4.054548740E+00
      1472, 7.000000216E-03,-4.009995610E-03,-5.847437307E-03,-4.347842216E+00
      1473, 7.000000216E-03,-4.305236507E-03,-6.023223512E-03,-1.229870558E+00
      1474, 7.000000216E-03,-4.294540733E-03,-6.020666100E-03,-3.084886074E+00
      1475, 7.000000216E-03,-4.281705711E-03,-6.017597392E-03,-4.223239422E+00
      1476, 7.000000216E-03,-4.266303964E-03,-6.013914477E-03,-4.990043163E+00
      1477, 7.000000216E-03,-4.247821402E-03,-6.009495817E-03,-5.537311077E+00
      1478, 7.000000216E-03,-4.033060279E-03,-5.840922706E-03,-4.759273052E+00
      1479, 7.000000216E-03,-4.070569761E-03,-5.839903839E-03,-5.257974625E+00
      1480, 7.000000216E-03,-4.113673232E-03,-5.846433342E-03,-5.518903732E+00
      1481, 7.000000216E-03,-4.295700230E-03,-6.071157288E-03,-1.224522710E+00
      1482, 7.000000216E-03,-4.284957424E-03,-6.068815012E-03,-3.084923267E+00
      1483, 7.000000216E-03,-4.272066988E-03,-6.066004746E-03,-4.233456612E+00
      1484, 7.000000216E-03,-4.256597720E-03,-6.062631961E-03,-5.013416290E+00
      1485, 7.000000216E-03,-4.238034599E-03,-6.058584899E-03,-5.573203087E+00
      1486, 7.000000216E-03,-4.145602696E-03,-5.861755461E-03,-5.655941486E+00
      1487, 7.000000216E-03,-4.166775383E-03,-5.878240801E-03,-5.727021694E+00
      1488, 7.000000216E-03,-3.940128721E-03,-5.898820236E-03,-4.600746632E+00
      1489, 7.000000216E-03,-4.277463537E-03,-6.115307100E-03,-1.194480658E+00
      1490, 7.000000216E-03,-4.267663229E-03,-6.110963412E-03,-3.088226557E+00
      1491, 7.000000216E-03,-4.255902488E-03,-6.105750334E-03,-4.246373653E+00
      1492, 7.000000216E-03,-4.241789225E-03,-6.099494640E-03,-5.026109219E+00
      1493, 7.000000216E-03,-4.224853590E-03,-6.091988645E-03,-5.589810848E+00
      1494, 7.000000216E-03,-3.941063304E-03,-6.102579646E-03,-6.062671661E+00
      1495, 7.000000216E-03,-3.923228942E-03,-6.076142192E-03,-6.032872200E+00
      1496, 7.000000216E-03,-4.251052625E-03,-6.154568866E-03,-1.240076065E+00
      1497, 7.000000216E-03,-4.242761061E-03,-6.147384178E-03,-3.152009964E+00
      1498, 7.000000216E-03,-4.232811742E-03,-6.138762925E-03,-4.319184780E+00
      1499, 7.000000216E-03,-4.220871255E-03,-6.128417328E-03,-5.105112553E+00
      1500, 7.000000216E-03,-4.206543323E-03,-6.116001867E-03,-5.671647549E+00
      1501, 7.000000216E-03,-3.910796717E-03,-6.055165082E-03,-5.963045120E+00
      1502, 7.000000216E-03,-3.908182960E-03,-6.025148090E-03,-5.936071873E+00
      1503, 7.000000216E-03,-4.184436519E-03,-5.897529423E-03,-5.773033619E+00
      1504, 7.000000216E-03,-4.217165057E-03,-6.188484840E-03,-1.235619783E+00
      1505, 7.000000216E-03,-4.210191779E-03,-6.180042401E-03,-3.143100500E+00
      1506, 7.000000216E-03,-4.201823846E-03,-6.169911474E-03,-4.314697742E+00
      1507, 7.000000216E-03,-4.191782326E-03,-6.157754920E-03,-5.111432552E+00
      1508, 7.000000216E-03,-4.179732874E-03,-6.143166684E-03,-5.684731483E+00
      1509, 7.000000216E-03,-3.908461891E-03,-5.986589007E-03,-5.829346657E+00
      1510, 7.000000216E-03,-3.913867287E-03,-5.952554755E-03,-5.590518951E+00
      1511, 7.000000216E-03,-3.922350705E-03,-5.922552198E-03,-5.214686394E+00
      1512, 7.000000216E-03,-4.177903291E-03,-6.214895286E-03,-1.201197863E+00
      1513, 7.000000216E-03,-4.173770547E-03,-6.204944104E-03,-3.116297483E+00
      1514, 7.000000216E-03,-4.168811254E-03,-6.193002686E-03,-4.294020176E+00
      1515, 7.000000216E-03,-4.162860569E-03,-6.178672425E-03,-5.092472553E+00
      1516, 7.000000216E-03,-4.155719653E-03,-6.161476485E-03,-5.666349411E+00
      1517, 7.000000216E-03,-4.200597294E-03,-5.917509552E-03,-5.811582565E+00
      1518, 7.000000216E-03,-4.134295974E-03,-6.233130582E-03,-1.219660044E+00
      1519, 7.000000216E-03,-4.133358598E-03,-6.222234573E-03,-3.125130892E+00
      1520, 7.000000216E-03,-4.132234957E-03,-6.209160201E-03,-4.302483559E+00
      1521, 7.000000216E-03,-4.130885936E-03,-6.193470210E-03,-5.100501537E+00
      1522, 7.000000216E-03,-4.129266832E-03,-6.174642593E-03,-5.680589199E+00
      1523, 7.000000216E-03,-4.212869797E-03,-5.937752780E-03,-5.809934616E+00
      1524, 7.000000216E-03,-4.218282644E-03,-5.967161618E-03,-5.908990383E+00
      1525, 7.000000216E-03,-4.217916168E-03,-6.006083917E-03,-6.009932518E+00
      1526, 7.000000216E-03,-4.210025538E-03,-6.051899400E-03,-6.061374187E+00
      1527, 7.000000216E-03,-4.201334435E-03,-6.082636304E-03,-6.073222160E+00
      1528, 7.000000216E-03,-4.185319878E-03,-6.100891158E-03,-6.099131107E+00
      1529, 7.000000216E-03,-4.162383266E-03,-6.123213097E-03,-6.148791313E+00
      1530, 7.000000216E-03,-4.141610581E-03,-6.139080040E-03,-6.150984287E+00
      1531, 7.000000216E-03,-4.118459765E-03,-6.151256151E-03,-6.158842564E+00
      1532, 7.000000216E-03,-4.070793279E-03,-5.928277969E-03,-5.239115715E+00
      1533, 7.000000216E-03,-4.074007273E-03,-5.897221155E-03,-5.327468395E+00
      1534, 7.000000216E-03,-4.068006761E-03,-5.961357150E-03,-5.372562408E+00
      1535, 7.000000216E-03,-3.953651525E-03,-5.921746138E-03,-5.116776466E+00
      1536, 7.000000216E-03,-4.031024873E-03,-5.922310986E-03,-4.932023525E+00
      1537, 7.000000216E-03,-4.073632415E-03,-5.868832581E-03,-5.351764202E+00
      1538, 7.000000216E-03,-3.990944475E-03,-5.917996634E-03,-4.865396976E+00
      1539, 7.000000216E-03,-3.951384686E-03,-5.954199471E-03,-5.711661816E+00
      1540, 7.000000216E-03,-4.174544942E-03,-6.045774557E-03,-6.286029816E+00
      1541, 7.000000216E-03,-4.113294184E-03,-5.870942026E-03,-5.665902138E+00
      1542, 7.000000216E-03,-4.116183147E-03,-5.899402313E-03,-5.723370552E+00
      1543, 7.000000216E-03,-3.992006183E-03,-5.884459242E-03,-4.400926113E+00
      1544, 7.000000216E-03,-4.111753777E-03,-5.931196734E-03,-5.652251244E+00
      1545, 7.000000216E-03,-4.179397598E-03,-6.004089955E-03,-6.183800220E+00
      1546, 7.000000216E-03,-4.037870094E-03,-5.892370362E-03,-4.898309231E+00
      1547, 7.000000216E-03,-4.182203673E-03,-5.966888741E-03,-6.089910507E+00
      1548, 7.000000216E-03,-3.947986756E-03,-5.989098456E-03,-6.103123665E+00
      1549, 7.000000216E-03,-4.028709605E-03,-5.958007183E-03,-5.322139740E+00
      1550, 7.000000216E-03,-3.945392556E-03,-6.025901996E-03,-6.268299580E+00
      1551, 7.000000216E-03,-4.040322732E-03,-5.868323613E-03,-4.912347317E+00
      1552, 7.000000216E-03,-4.171868786E-03,-6.079235114E-03,-6.289134502E+00
      1553, 7.000000216E-03,-4.107328132E-03,-5.963514093E-03,-5.646496296E+00
      1554, 7.000000216E-03,-4.184736870E-03,-5.937785842E-03,-5.994296074E+00
      1555, 7.000000216E-03,-4.138290882E-03,-6.041805726E-03,-6.213768959E+00
      1556, 7.000000216E-03,-3.989654593E-03,-5.955094472E-03,-5.513802528E+00
      1557, 7.000000216E-03,-4.151248373E-03,-5.933176260E-03,-5.961855412E+00
      1558, 7.000000216E-03,-4.090147559E-03,-6.135308649E-03,-6.371709347E+00
      1559, 7.000000216E-03,-4.018368665E-03,-5.875629839E-03,-4.584035397E+00
      1560, 7.000000216E-03,-4.154498689E-03,-5.902869627E-03,-5.887115479E+00
      1561, 7.000000216E-03,-3.983494360E-03,-6.029056385E-03,-6.311810493E+00
      1562, 7.000000216E-03,-4.141713493E-03,-6.001931615E-03,-6.046889782E+00
      1563, 7.000000216E-03,-4.065061919E-03,-5.996808410E-03,-5.676398277E+00
      1564, 7.000000216E-03,-4.145623185E-03,-5.965012591E-03,-5.966805935E+00
      1565, 7.000000216E-03,-3.941623960E-03,-6.058620289E-03,-6.302034378E+00
      1566, 7.000000216E-03,-4.137638025E-03,-6.078182720E-03,-6.358416557E+00
      1567, 7.000000216E-03,-3.986973315E-03,-5.991665181E-03,-6.024825096E+00
      1568, 7.000000216E-03,-4.103562795E-03,-5.999500863E-03,-5.798765182E+00
      1569, 7.000000216E-03,-4.097670782E-03,-6.106477231E-03,-6.415407181E+00
      1570, 7.000000216E-03,-3.978264052E-03,-6.066474598E-03,-6.407059669E+00
      1571, 7.000000216E-03,-4.026188515E-03,-5.994181614E-03,-5.796707153E+00
      1572, 7.000000216E-03,-4.059014376E-03,-6.100838538E-03,-6.440433979E+00
      1573, 7.000000216E-03,-4.055694677E-03,-6.130109541E-03,-6.419608593E+00
      1574, 7.000000216E-03,-4.100608174E-03,-6.037109997E-03,-6.045866966E+00
      1575, 7.000000216E-03,-4.060030449E-03,-6.068009883E-03,-6.283141136E+00
      1576, 7.000000216E-03,-4.022993613E-03,-6.031028926E-03,-6.164569855E+00
      1577, 7.000000216E-03,-4.099066835E-03,-6.072318647E-03,-6.296276093E+00
      1578, 7.000000216E-03,-4.020096734E-03,-6.067854352E-03,-6.392043114E+00
      1579, 7.000000216E-03,-4.134895746E-03,-6.110748276E-03,-6.353773594E+00
      1580, 7.000000216E-03,-4.023185000E-03,-6.099529564E-03,-6.458166122E+00
      1581, 7.000000216E-03,-4.062140360E-03,-6.033146754E-03,-6.005082607E+00
      1582, 7.000000216E-03,-3.998246044E-03,-6.112651899E-03,-6.403701305E+00
      1583, 7.000000216E-03,-4.023005255E-03,-6.124504376E-03,-6.411633968E+00
      1584, 7.000000216E-03,-3.972474020E-03,-6.099267863E-03,-6.365937233E+00
      1585, 7.000000216E-03,-3.907835111E-03,-8.811514825E-03,-1.030152798E+00
      1586, 7.000000216E-03,-3.914808389E-03,-8.819957264E-03,-2.680409908E+00
      1587, 7.000000216E-03,-3.923176322E-03,-8.830088191E-03,-3.735125780E+00
      1588, 7.000000216E-03,-3.933217376E-03,-8.842245676E-03,-4.452891827E+00
      1589, 7.000000216E-03,-3.945266828E-03,-8.856832981E-03,-5.002036572E+00
      1590, 7.000000216E-03,-3.947096877E-03,-8.785104379E-03,-9.869066477E-01
      1591, 7.000000216E-03,-3.951229155E-03,-8.795056492E-03,-2.627366066E+00
      1592, 7.000000216E-03,-3.956188448E-03,-8.806996979E-03,-3.698826075E+00
      1593, 7.000000216E-03,-3.962139599E-03,-8.821327239E-03,-4.419683456E+00
      1594, 7.000000216E-03,-3.969280981E-03,-8.838523179E-03,-4.966313839E+00
      1595, 7.000000216E-03,-3.990704194E-03,-8.766869083E-03,-1.018324614E+00
      1596, 7.000000216E-03,-3.991641104E-03,-8.777765557E-03,-2.664439917E+00
      1597, 7.000000216E-03,-3.992765211E-03,-8.790839463E-03,-3.720554829E+00
      1598, 7.000000216E-03,-3.994113766E-03,-8.806530386E-03,-4.430440426E+00
      1599, 7.000000216E-03,-3.995733336E-03,-8.825357072E-03,-4.971175194E+00
      1600, 7.000000216E-03,-4.037488252E-03,-8.757333271E-03,-1.028292418E+00
      1601, 7.000000216E-03,-4.036112688E-03,-8.768182248E-03,-2.680703402E+00
      1602, 7.000000216E-03,-4.034462851E-03,-8.781201206E-03,-3.727848053E+00
      1603, 7.000000216E-03,-4.032481927E-03,-8.796824142E-03,-4.427536011E+00
      1604, 7.000000216E-03,-4.030105192E-03,-8.815570734E-03,-4.959597111E+00
      1605, 7.000000216E-03,-4.085724242E-03,-8.757263422E-03,-1.091380715E+00
      1606, 7.000000216E-03,-4.083166365E-03,-8.767958730E-03,-2.766540766E+00
      1607, 7.000000216E-03,-4.080097657E-03,-8.780794218E-03,-3.788845539E+00
      1608, 7.000000216E-03,-4.076414742E-03,-8.796196431E-03,-4.476539612E+00
      1609, 7.000000216E-03,-4.071995616E-03,-8.814678527E-03,-5.004054070E+00
      1610, 7.000000216E-03,-4.133657087E-03,-8.766800165E-03,-1.112141371E+00
      1611, 7.000000216E-03,-4.131315276E-03,-8.777542040E-03,-2.797092199E+00
      1612, 7.000000216E-03,-4.128504544E-03,-8.790432476E-03,-3.814521313E+00
      1613, 7.000000216E-03,-4.125131760E-03,-8.805902675E-03,-4.500615597E+00
      1614, 7.000000216E-03,-4.121084698E-03,-8.824465796E-03,-5.027302742E+00
      1615, 7.000000216E-03,-4.177806899E-03,-8.785035461E-03,-1.023603678E+00
      1616, 7.000000216E-03,-4.173463210E-03,-8.794836700E-03,-2.702077627E+00
      1617, 7.000000216E-03,-4.168250132E-03,-8.806597441E-03,-3.754372358E+00
      1618, 7.000000216E-03,-4.161994904E-03,-8.820710704E-03,-4.450359344E+00
      1619, 7.000000216E-03,-4.154488444E-03,-8.837645873E-03,-4.972695351E+00
      1620, 7.000000216E-03,-4.217068665E-03,-8.811446838E-03,-1.107626200E+00
      1621, 7.000000216E-03,-4.209884442E-03,-8.819738403E-03,-2.810364246E+00
      1622, 7.000000216E-03,-4.201262724E-03,-8.829688653E-03,-3.829327822E+00
      1623, 7.000000216E-03,-4.190916661E-03,-8.841628209E-03,-4.517426968E+00
      1624, 7.000000216E-03,-4.178501666E-03,-8.855955675E-03,-5.044459820E+00
      1625, 7.000000216E-03,-3.874015529E-03,-9.154664353E-03,-1.060812831E+00
      1626, 7.000000216E-03,-3.882457735E-03,-9.147692472E-03,-2.731062174E+00
      1627, 7.000000216E-03,-3.892588662E-03,-9.139323607E-03,-3.761342764E+00
      1628, 7.000000216E-03,-3.904745448E-03,-9.129283018E-03,-4.456867695E+00
      1629, 7.000000216E-03,-3.919333685E-03,-9.117232636E-03,-4.986573219E+00
      1630, 7.000000216E-03,-3.874247894E-03,-8.844906464E-03,-9.905311465E-01
      1631, 7.000000216E-03,-3.883201862E-03,-8.850938641E-03,-2.627109051E+00
      1632, 7.000000216E-03,-3.893946763E-03,-8.858176880E-03,-3.688979626E+00
      1633, 7.000000216E-03,-3.906839993E-03,-8.866862394E-03,-4.402063370E+00
      1634, 7.000000216E-03,-3.922312520E-03,-8.877284825E-03,-4.941538811E+00
      1635, 7.000000216E-03,-3.847604617E-03,-9.115402587E-03,-1.007356286E+00
      1636, 7.000000216E-03,-3.857556032E-03,-9.111270308E-03,-2.660330296E+00
      1637, 7.000000216E-03,-3.869497683E-03,-9.106311947E-03,-3.706014395E+00
      1638, 7.000000216E-03,-3.883827478E-03,-9.100360796E-03,-4.398529053E+00
      1639, 7.000000216E-03,-3.901023418E-03,-9.093219414E-03,-4.920710564E+00
      1640, 7.000000216E-03,-3.829369554E-03,-9.071795270E-03,-1.008721709E+00
      1641, 7.000000216E-03,-3.840265330E-03,-9.070859291E-03,-2.647062302E+00
      1642, 7.000000216E-03,-3.853339935E-03,-9.069735184E-03,-3.694395542E+00
      1643, 7.000000216E-03,-3.869029693E-03,-9.068386629E-03,-4.385802746E+00
      1644, 7.000000216E-03,-3.887857543E-03,-9.066767059E-03,-4.909726620E+00
      1645, 7.000000216E-03,-3.819899401E-03,-9.024502710E-03,-1.053139329E+00
      1646, 7.000000216E-03,-3.830893664E-03,-9.024756029E-03,-2.698684692E+00
      1647, 7.000000216E-03,-3.844087012E-03,-9.025060572E-03,-3.728642464E+00
      1648, 7.000000216E-03,-3.859918797E-03,-9.025426582E-03,-4.418101311E+00
      1649, 7.000000216E-03,-3.878917079E-03,-9.025865234E-03,-4.941510677E+00
      1650, 7.000000216E-03,-4.250984639E-03,-8.845334873E-03,-1.101323962E+00
      1651, 7.000000216E-03,-4.242542200E-03,-8.852308616E-03,-2.810618877E+00
      1652, 7.000000216E-03,-4.232411273E-03,-8.860676549E-03,-3.838463306E+00
      1653, 7.000000216E-03,-4.220254719E-03,-8.870717138E-03,-4.528386116E+00
      1654, 7.000000216E-03,-4.205666482E-03,-8.882766590E-03,-5.055168152E+00
      1655, 7.000000216E-03,-3.819829784E-03,-8.976266719E-03,-1.028854012E+00
      1656, 7.000000216E-03,-3.830670845E-03,-8.977701887E-03,-2.674925089E+00
      1657, 7.000000216E-03,-3.843680257E-03,-8.979425766E-03,-3.714935064E+00
      1658, 7.000000216E-03,-3.859291319E-03,-8.981493302E-03,-4.411044121E+00
      1659, 7.000000216E-03,-3.878024872E-03,-8.983974345E-03,-4.937027454E+00
      1660, 7.000000216E-03,-3.829153255E-03,-8.929327130E-03,-1.038484812E+00
      1661, 7.000000216E-03,-3.839574289E-03,-8.932734840E-03,-2.684898853E+00
      1662, 7.000000216E-03,-3.852079157E-03,-8.936824277E-03,-3.722931385E+00
      1663, 7.000000216E-03,-3.867084859E-03,-8.941732347E-03,-4.421626091E+00
      1664, 7.000000216E-03,-3.885091515E-03,-8.947620168E-03,-4.951003075E+00
      1665, 7.000000216E-03,-3.847690765E-03,-8.884653449E-03,-1.055021763E+00
      1666, 7.000000216E-03,-3.857831936E-03,-8.888909593E-03,-2.700421810E+00
      1667, 7.000000216E-03,-3.870001528E-03,-8.894018829E-03,-3.734932184E+00
      1668, 7.000000216E-03,-3.884604434E-03,-8.900148794E-03,-4.435832977E+00
      1669, 7.000000216E-03,-3.902128432E-03,-8.907504380E-03,-4.970970631E+00
      1670, 7.000000216E-03,-4.277395085E-03,-8.884597570E-03,-1.040479660E+00
      1671, 7.000000216E-03,-4.267443903E-03,-8.888729848E-03,-2.734474659E+00
      1672, 7.000000216E-03,-4.255502485E-03,-8.893689141E-03,-3.792513371E+00
      1673, 7.000000216E-03,-4.241172690E-03,-8.899639361E-03,-4.495863438E+00
      1674, 7.000000216E-03,-4.223976750E-03,-8.906779811E-03,-5.024261951E+00
      1675, 7.000000216E-03,-4.295630381E-03,-8.928203955E-03,-1.068404913E+00
      1676, 7.000000216E-03,-4.284734838E-03,-8.929140866E-03,-2.760283709E+00
      1677, 7.000000216E-03,-4.271660000E-03,-8.930265903E-03,-3.804435730E+00
      1678, 7.000000216E-03,-4.255970009E-03,-8.931614459E-03,-4.505765438E+00
      1679, 7.000000216E-03,-4.237142392E-03,-8.933233097E-03,-5.039797306E+00
      1680, 7.000000216E-03,-3.961662762E-03,-8.875793777E-03,-5.483357430E+00
      1681, 7.000000216E-03,-4.305166658E-03,-8.974988014E-03,-1.071521163E+00
      1682, 7.000000216E-03,-4.294318147E-03,-8.973612450E-03,-2.761947632E+00
      1683, 7.000000216E-03,-4.281298723E-03,-8.971963078E-03,-3.800139427E+00
      1684, 7.000000216E-03,-4.265676253E-03,-8.969981223E-03,-4.500062943E+00
      1685, 7.000000216E-03,-4.246929195E-03,-8.967604488E-03,-5.034562588E+00
      1686, 7.000000216E-03,-3.979388624E-03,-8.859922178E-03,-5.453448772E+00
      1687, 7.000000216E-03,-4.002529196E-03,-8.849767037E-03,-5.473201752E+00
      1688, 7.000000216E-03,-4.305236507E-03,-9.023224004E-03,-1.129976273E+00
      1689, 7.000000216E-03,-4.294540733E-03,-9.020666592E-03,-2.836010695E+00
      1690, 7.000000216E-03,-4.281705711E-03,-9.017597884E-03,-3.854705095E+00
      1691, 7.000000216E-03,-4.266303964E-03,-9.013915434E-03,-4.552289009E+00
      1692, 7.000000216E-03,-4.247821402E-03,-9.009495378E-03,-5.090166569E+00
      1693, 7.000000216E-03,-4.032489378E-03,-8.840936236E-03,-5.466992378E+00
      1694, 7.000000216E-03,-4.070017487E-03,-8.839711547E-03,-5.486946106E+00
      1695, 7.000000216E-03,-4.112646915E-03,-8.845912293E-03,-5.458361626E+00
      1696, 7.000000216E-03,-4.295700230E-03,-9.071156383E-03,-1.138771296E+00
      1697, 7.000000216E-03,-4.284957424E-03,-9.068815038E-03,-2.849173784E+00
      1698, 7.000000216E-03,-4.272066988E-03,-9.066004306E-03,-3.875381947E+00
      1699, 7.000000216E-03,-4.256597720E-03,-9.062631056E-03,-4.583365917E+00
      1700, 7.000000216E-03,-4.238034599E-03,-9.058584459E-03,-5.130965233E+00
      1701, 7.000000216E-03,-4.139354918E-03,-8.858213201E-03,-5.511781216E+00
      1702, 7.000000216E-03,-3.907407168E-03,-9.188252501E-03,-1.015932679E+00
      1703, 7.000000216E-03,-3.913438879E-03,-9.179298766E-03,-2.679916143E+00
      1704, 7.000000216E-03,-3.920677118E-03,-9.168554097E-03,-3.735612869E+00
      1705, 7.000000216E-03,-3.929362632E-03,-9.155659936E-03,-4.440380096E+00
      1706, 7.000000216E-03,-3.939785529E-03,-9.140187874E-03,-4.970046043E+00
      1707, 7.000000216E-03,-4.160529003E-03,-8.874690160E-03,-5.536875248E+00
      1708, 7.000000216E-03,-3.942591138E-03,-8.893545717E-03,-5.476624012E+00
      1709, 7.000000216E-03,-4.277463537E-03,-9.115306661E-03,-1.025987267E+00
      1710, 7.000000216E-03,-4.267663229E-03,-9.110962972E-03,-2.717062235E+00
      1711, 7.000000216E-03,-4.255902488E-03,-9.105750360E-03,-3.794881821E+00
      1712, 7.000000216E-03,-4.241789225E-03,-9.099494666E-03,-4.525520325E+00
      1713, 7.000000216E-03,-4.224853590E-03,-9.091988206E-03,-5.078559399E+00
      1714, 7.000000216E-03,-3.939852584E-03,-9.102134034E-03,-5.461276054E+00
      1715, 7.000000216E-03,-3.924731165E-03,-9.082098491E-03,-5.447857380E+00
      1716, 7.000000216E-03,-4.251052625E-03,-9.154568426E-03,-1.088148355E+00
      1717, 7.000000216E-03,-4.242761061E-03,-9.147383273E-03,-2.790668011E+00
      1718, 7.000000216E-03,-4.232811742E-03,-9.138762020E-03,-3.850115776E+00
      1719, 7.000000216E-03,-4.220871255E-03,-9.128416888E-03,-4.585140228E+00
      1720, 7.000000216E-03,-4.206543323E-03,-9.116001427E-03,-5.152871132E+00
      1721, 7.000000216E-03,-3.912569955E-03,-9.061231278E-03,-5.390700817E+00
      1722, 7.000000216E-03,-3.908088896E-03,-9.025241248E-03,-5.474617481E+00
      1723, 7.000000216E-03,-4.183419980E-03,-8.896974847E-03,-5.557811737E+00
